N,P,K,temperature,humidity,ph,rainfall,label
88.24596805391263,58.96072952252431,59.88661181459093,31.265258696255028,76.84115321825686,6.237797088498967,252.86501847744205,rice
89.39208475818249,51.02221586465399,35.268191124391905,24.508691903226897,81.55194266527974,5.294752347664932,166.5450988602454,rice
111.8152145275119,59.72832506709014,48.89923570071121,32.06883677058056,91.787076615178,5.254872599423795,211.71929812069618,rice
89.62863579209599,37.00123209115463,53.88325431986861,27.205348327871114,80.32519255218882,5.2712113528638325,168.9482643569389,rice
115.35518110781075,36.11622722435697,40.82130712359265,25.50471196377434,80.7843459328349,6.055601311426632,218.92639613610666,rice
74.20576672784411,41.09168635139284,56.08970961906353,29.651064405741508,84.28127910295403,6.206365859632439,262.06448304632465,rice
72.90542408607237,44.165209623315306,48.488185881541966,26.06147779956791,88.5785352123181,5.868630515457129,262.98041431350066,rice
112.60077584405846,47.61978707258745,57.73880609678375,29.045487286443766,88.70603457434188,5.6130634320647435,219.81071336503763,rice
96.57055205022888,37.624492897401765,44.96381266753852,33.00805207062011,83.87830928802433,5.319511848386542,194.2169016975368,rice
79.58015048313499,35.62057829496431,58.18651146260066,27.378487939082458,76.7657715932573,6.077258944803926,141.1703130068825,rice
83.90110533004069,52.57583664247231,50.84424432673158,33.78167137051042,83.64786961247697,5.859510572529919,261.8292101094412,rice
115.16639359820266,53.01739866795879,59.08028058873449,31.384062048858127,89.06963164176238,5.205387328130547,257.18616047900605,rice
92.00443497636843,48.82759506028188,51.352560237058924,33.637781400466835,91.66071779149574,5.51881084187823,257.40055959006656,rice
107.49917689676343,43.66232153282622,38.096744371605524,22.49136352342864,87.10154880564193,5.88145953527043,297.6864271191882,rice
93.24867280968266,59.447924476846005,45.2894000548515,31.52418580671967,71.8660239908603,5.999831078247975,268.32956591771585,rice
116.23508336099442,55.56457726543579,35.92426818002936,26.47242809568081,71.07136639090473,5.1967081240062045,248.04890058679746,rice
105.66290981558491,54.34301706879066,56.636413701391575,30.87317762171812,87.61917502634591,5.088134677681903,177.52562407060776,rice
101.09488866876228,56.453132615620575,35.11250312349148,28.1755521053962,84.90032278601674,5.053293120431504,204.21688920854206,rice
114.78174406918484,51.79032022139647,40.94145908401493,32.23337355558295,77.65669131500931,6.536020408059307,187.83098417902488,rice
99.51601254415745,44.923501693695854,41.87062626887668,32.63869074606243,74.12706100266881,5.152660864224374,194.70831016730565,rice
105.88195738207838,55.18579014940704,59.96858425166912,25.55634468413398,78.97472292488821,5.246278300453327,231.97950873968537,rice
119.87900186314586,52.522025253016466,49.88032101033429,26.708429115061527,90.13657272628221,5.894449873034629,161.49870613008983,rice
88.26892315995667,36.67916672119417,40.04947594221954,22.212025371998948,79.9721581630036,6.142172476913235,194.92679398062523,rice
91.01908857526385,58.9802318211144,53.79907803937289,28.490279643339413,76.25989925246016,6.614594237791391,177.61553870090552,rice
86.26713652583385,57.72662036057371,48.23855138212681,30.90781539301572,82.99638547160285,6.176190576217091,187.90132664237208,rice
82.06860308133315,43.06230867921663,38.88603910208556,32.49177238348969,76.2314325315025,6.010680909945892,266.71590802261983,rice
109.19120546878568,45.95965646460482,46.90643271466814,33.9364209872203,84.84114449353854,6.466349197612189,284.4086350750771,rice
109.37949181146696,39.62948362383919,49.054268343439304,23.222729887774538,84.36428678440797,6.71962897073806,222.0371302880178,rice
91.64862464338836,35.89606878545408,58.994363058230505,23.236032209561905,70.90374005270664,5.4429199007088895,150.4848694269412,rice
92.75589212058811,47.90219503142781,42.8142487257146,22.611525790898632,72.45520810148298,5.6921078803818705,149.68455213224578,rice
104.90948628049567,40.1755135381203,42.551789219590965,26.72950932613717,79.16541192752125,5.002989273814641,157.9312593597916,rice
113.1382281870439,35.03082656279771,47.704183895321876,27.8740240780865,77.32807154223403,5.77638863626361,264.8929820042535,rice
112.06018531074781,41.50871358538125,43.06226102419325,24.90979423633999,80.55699481212343,6.229865043785863,176.52046007414728,rice
86.53678710274333,58.25961543972876,36.21423224617395,27.529235262874796,85.65427691512912,5.270817220803453,147.5798432008771,rice
76.91026858192654,57.97057983826707,35.231494545528086,24.259863697736222,70.68823728383617,5.199133041611966,239.2238858605274,rice
82.08194543695429,49.23030126076692,49.754884569153155,32.19322399707735,70.10431064406123,6.53606502681626,239.05905382831583,rice
78.13717430524788,54.323434703382105,56.387288544764644,25.051161805049887,90.21346097985898,5.818023374537584,236.54791269333145,rice
119.23247668088217,44.038401965979986,55.32898364550282,25.820789413941515,87.5826974893128,6.081321053952756,174.61691123606423,rice
90.70130468946182,42.940890859089045,36.952709827009095,22.35801724119637,77.62253041895798,5.0342614660714755,166.478041213084,rice
106.25916604254344,52.702280892089696,53.46450966143456,25.805838053559746,89.5804280565893,6.068894986451205,160.16421467946026,rice
77.1859330727767,52.32738567324254,39.323598411051954,28.08751241898452,91.81903847043164,5.007213688520011,142.6527683036091,rice
119.65422909652533,49.61597085335414,38.17274938796283,32.76762639704913,89.36836660280923,5.965160743600475,239.48672477772107,rice
83.65935957504382,36.26299240930013,49.86419022227161,25.537062318433158,84.59966302652774,6.505241318316682,142.90568702629824,rice
99.78568873428637,40.78201349217131,56.847212447595034,25.043974078741943,83.4369429311792,5.9963735121613,203.38664000947983,rice
103.8810381799897,53.14424086788585,49.17344488298467,31.10106684621705,91.63517567184462,5.754690298221449,222.33328830168495,rice
70.62349389706065,54.90071390775946,48.00575167614984,26.895537164326782,72.06958318796671,6.601381559015715,203.20115840648901,rice
104.12907991046102,38.73435390920377,59.03874073852582,24.14130114186197,74.3899238437888,6.546169149003885,286.013239062709,rice
80.60737037616506,46.7450222043707,53.337372614070745,32.54038880572962,78.33915929082072,5.930635076328972,258.6746256831576,rice
106.55679883263977,54.574003250652126,49.24834546603816,23.255381161657304,89.88741239931687,6.55803057077785,267.6955897309333,rice
74.99312385803647,40.10993417703573,53.5900091276913,22.277681134983357,91.54294194156014,5.6788604246402254,255.09000539053176,rice
114.37855442440217,44.86574720375206,42.978312214991654,29.30489354677896,82.78176622245712,5.736451959724635,236.28396093883336,rice
116.76906847832474,46.691006415664916,39.91855451876578,26.52647179459605,78.6703536170486,5.235995647447195,166.0594400887288,rice
104.22810366968386,43.48694385522256,58.87245979639519,24.92316094430329,72.1763391123061,6.356308213400464,280.9657683068592,rice
83.90566784357439,40.05220254113695,39.64415337177718,28.264147616398148,80.30516610742896,5.466991711738162,147.22769871830823,rice
94.07456701631403,58.98330869089021,51.31298001881658,27.94607867954342,72.43522562865155,5.454385322989257,187.16383193192684,rice
108.24017763036171,56.91776993161548,57.54104633916096,33.81482329900905,91.61206702829972,6.715398438982366,151.4915424804615,rice
76.88967679639026,42.61166316190082,48.822456351611535,23.16373466446575,88.60753307164714,6.110161122339156,226.7783043683528,rice
78.26556616836456,41.33138686000493,39.00780062455645,32.22319789353759,82.8530129213468,6.32323296953534,187.3652580656041,rice
88.56263185441387,45.121374110663346,54.00037429360087,31.26823585209482,74.5498976053087,6.694769942128578,159.3048539909898,rice
114.80610412118152,37.509891141245234,41.61349527878278,32.15774243281548,73.94882559161393,5.744422276357946,211.9774879910602,rice
82.26294865116049,52.756130033399664,56.2833662350551,32.494901678266864,77.46508720620434,5.955530709718066,179.74502461850423,rice
82.23982507750728,39.0313515712981,58.50047527018786,32.65586594326696,87.10189169320923,5.931790738317912,218.4972664818995,rice
96.4872833091249,48.41420033942723,45.86407711744226,23.58105799470481,72.7646047631078,6.71404948852223,217.1249215338161,rice
117.66027624525944,39.08942194275275,48.86041380099834,24.49260704021847,75.57006133478524,5.054098241770122,159.0325297184338,rice
115.84242038145979,43.03832478705829,50.20323029786479,27.580169583871275,78.80992739539613,5.957394964422923,169.95823113845464,rice
109.43019492597882,50.457696717596576,38.54036581828788,17.50014875222324,48.8219280531584,7.657198544892422,63.897094716720936,wheat
62.505334484846685,38.56009192026572,39.861425762397104,19.963339919811332,63.77096461862149,7.42854369095228,54.836822775637984,wheat
106.18916580465901,40.949740073009316,35.97534123160412,10.036940361387872,69.83421246027945,6.50561349473548,44.34441745781086,wheat
82.9131020768257,33.225751429551046,23.808167753939394,20.116525008483364,54.82318478925583,7.659334410278991,62.34095462256491,wheat
96.30900641919506,41.52748575387269,36.49878252823197,19.595125707455846,56.81959931897495,7.710109970323987,63.98995499284691,wheat
68.86177506246364,46.95235152199571,41.15018903269772,10.64405983903878,56.240817210567016,7.606477841437187,92.47330332460072,wheat
109.59038582488141,43.285345289931094,36.49989297002878,14.83968449820685,68.68838999164981,6.659403879401765,91.695749888064,wheat
80.1570102059541,44.04547325157498,37.994563375538654,18.142946428021666,67.6771581727377,6.754741778270058,85.29502587003276,wheat
77.1181216650027,40.20391670577533,31.00125270583881,12.012912292996564,47.29309197647517,7.201481861664164,85.88624168401367,wheat
93.14548571050477,30.494161133567292,28.1636710667945,13.16495755614715,64.4537855636003,7.549134722513034,57.26762640583031,wheat
93.39245794239932,33.23407008645686,26.878813140042833,12.218471939734712,52.08801916498073,7.2145257852287,103.72288371296767,wheat
70.1261203962093,43.55197587376798,37.53477753108581,25.24675949576905,60.251512072179345,6.459192475849285,83.78347098397555,wheat
76.02455808390081,54.403209767292694,29.99190337909092,20.966843532176227,45.580689558668965,6.72011060304256,101.25753293257581,wheat
90.5113722216623,41.098572159899405,43.39843748589315,23.663750018355664,53.05539184557345,6.980187123674411,74.28769792647239,wheat
91.61012500574311,38.35278167396889,26.105125019147206,24.602749364088577,68.09686248746266,7.517981194371562,108.4743101535193,wheat
97.24957628898443,49.11668071404999,39.064752299066015,17.689722095076903,56.411304862856795,6.432407297068206,85.13734360515033,wheat
74.46600680511673,36.44521024255886,34.64903435240137,16.55971821160069,50.471415219865804,7.468900830155096,100.23989435060632,wheat
68.38497598388905,30.187675819999995,28.403249213234343,22.76017337089204,65.97934665585811,6.248992326208889,94.20351308281357,wheat
65.78520836547148,39.75156475391323,44.965237875297895,13.081453171694557,48.84908956444066,6.761040598584228,83.3767968178903,wheat
106.64503912066266,54.52052863832586,21.741015914784867,12.207960277566485,64.76844934739985,6.487137874087549,101.93943416544525,wheat
93.17266286145434,32.79612005951693,40.81323212310018,12.821702080129214,55.58738486699134,6.993932871406794,75.05363043561948,wheat
94.30814578075751,46.317168371731384,44.801050138201376,25.990750547587005,57.91148506589102,6.171358356529555,90.94903092781028,wheat
108.83320391082947,37.95815969072551,31.530222145939344,16.796430797047293,46.28547886392323,7.210075976202201,64.73363865479274,wheat
99.37319373157511,50.80300188204966,40.530769664946135,16.666655968638082,53.03864205602249,7.347877403400698,96.09726036899062,wheat
84.5628723195683,52.32577548840757,23.597717401963955,24.065100474543364,47.40238082429703,6.276345939698305,77.36880092917723,wheat
63.37592400937075,31.32017753500276,20.01296860414264,16.98106655510821,64.36559703230574,6.062709030503848,85.65803245260989,wheat
101.15636587080932,34.20002121444678,23.671593370535106,23.772815577928576,65.57811524875237,6.970095179275536,97.34399155057862,wheat
64.63780387122473,39.86203794846886,38.44493890265932,14.119231349183414,63.80822286083882,6.907521487903465,92.51861915637632,wheat
83.23398189286648,39.19760850554544,25.479730411965807,13.33406946296024,63.7872702642849,6.214038626461129,46.01876450776616,wheat
68.81456825110651,34.38366278634805,40.57769057017249,16.3761059755874,69.75971143401206,6.246980264023103,85.74778779855504,wheat
82.43647536006253,39.82295441742685,41.87710497635206,25.609530333254394,66.82147396935447,6.346141222263239,55.455854484625384,wheat
92.80369395475316,37.22708954095479,38.3681282695145,19.062730412954316,58.77271921226007,7.491384464709814,89.73729402198745,wheat
61.32888824986458,31.236478428650393,35.03896131140039,17.779073209956408,51.504616383574785,6.753580957166643,93.05372231130023,wheat
101.33057423289651,44.03057669725111,29.634237021427573,14.331148183921712,58.047961769231335,6.566549313415885,79.4866595933056,wheat
93.83261912548188,31.651980272984872,20.02668662556868,13.396434221451887,67.36278744296953,7.163323373811407,52.0372246355916,wheat
104.51319809118094,41.7488985071835,31.902293916966517,24.96867110148248,46.4871673045835,6.387320894331693,81.00399276083057,wheat
69.7743254791002,46.988175230223945,25.352307233418003,11.58651152958103,50.174628991020995,6.760921261689712,52.329680942115594,wheat
66.73460124616736,51.50704715547352,28.009930089932695,15.772138984292058,46.38176023753069,6.643265322303697,58.53650241251057,wheat
90.52425336708943,35.134757441810166,42.20913632657101,24.87466593471288,47.495776429419756,6.193325321319439,48.07285066776916,wheat
90.9784628155156,33.04922410524057,41.30955794825665,22.06834423900628,65.4952214559506,6.946908948394838,109.76740480634074,wheat
62.208755147208066,40.031624104652835,28.098416723440906,25.178327979402255,59.42152396243982,7.451143737800505,51.92388355609632,wheat
108.93170719502194,42.46598867190788,32.34180190676614,25.534155656731805,54.518309030428625,6.715545044198987,80.93268919634556,wheat
66.40263052738935,38.02714066029637,24.830208061128264,11.652535665712794,66.6536151582755,7.0607960990294565,65.10709540695379,wheat
80.43346886833564,40.78797509218386,35.828729553617734,24.828310263823894,68.31949049142456,6.704685563155194,63.048372171843866,wheat
82.55232500926274,44.19835576071232,31.545447786243706,20.540054557067215,58.859975584494094,6.577287984049337,64.20115640338429,wheat
78.92963937798655,32.36599420623472,24.15156581034933,21.56982083432618,54.727417788052,6.386170150608258,79.38706874024001,wheat
97.77697712367137,36.43555905863428,40.66974704809361,24.840077754000795,59.93486322684602,7.204105786184844,43.680319322613876,wheat
107.27599455109532,39.81211835662359,43.09751001363575,19.26364039600388,45.11546997108319,6.069375598782185,87.62931639689454,wheat
88.13340069159665,30.66331093015186,38.58649903055964,23.634325393106906,57.41043706098271,6.838363392643059,40.383117618423924,wheat
99.33248562467996,38.267901668652634,41.96909049456349,15.968969400928849,59.12694776576764,6.486615218758789,51.24118188094431,wheat
98.7453951690664,42.41476197115704,33.41219809380627,25.446655255707768,69.08949780555383,7.540155819064326,53.13265049355235,wheat
89.713634715079,51.953685616388434,29.361598411223444,11.61769865496936,65.27407255599805,6.867174392451909,79.5074876251425,wheat
109.10721481589222,45.1802857623518,30.624484641652536,15.919749885555165,55.44048231635114,6.213118349721603,95.63253908923002,wheat
101.88584290935205,37.10992836433522,27.5949154602486,23.98934810135701,45.59925888819889,6.9368233987810095,72.45730002770507,wheat
94.50633847892298,34.08479250373636,36.70826851987884,16.027744125998023,60.467869454241054,6.072171017770996,72.32090380291567,wheat
86.1125446991186,35.35816007137466,23.490591354478017,13.015588848196822,53.6035269515837,6.1742582687489485,106.31238570107232,wheat
80.24970307479086,50.22424006266873,44.36042807772117,11.291764480043826,61.29173669837485,7.568536356134185,84.39641037767097,wheat
81.45130606787063,40.77690894094846,20.897472150183972,18.553612020628407,69.83857491967119,7.725673546749482,42.82794601895142,wheat
95.2898501814744,37.54412166742327,42.57472883515342,10.721835931348457,68.39685255027702,7.507456338817998,48.225306757682105,wheat
62.991216865864956,50.8676916081734,23.893941774364485,18.558370447613928,67.89362144696774,7.0214066043887815,67.80633110309769,wheat
82.2508027426996,31.577929267596776,44.21880803403997,14.970466961297324,49.734087291821346,6.5148851433127115,107.50612364240352,wheat
64.71430267440036,51.68257601252954,37.69609736003619,23.28030686654445,69.3974385091974,7.515878379930369,106.0367645894497,wheat
66.34676283954599,49.89471412917425,33.64189235202619,18.69592952127777,67.47303940801284,7.74924687356408,89.33868261302267,wheat
84.1469194735892,41.41009644754613,29.658536430579545,15.785584473162602,54.78767104211079,6.161555823452152,45.42052596823068,wheat
98.9934921936156,41.15182232300565,43.26711221361551,19.79553613750324,45.879399554610494,6.283542014371463,54.40738551091053,wheat
108.78680121948304,35.46760565379087,32.89389190720128,24.97883090624314,69.42981824785893,6.42544878369038,43.43823506250281,wheat
67.68009162688793,31.58321196756395,24.87810602730841,19.097115435259767,67.81121990739105,6.9669939906498115,83.81926896893566,wheat
70.09336258047705,50.014590516846255,35.44472271263958,23.8261892670836,68.7210776751446,6.626221396361866,46.340534097480756,wheat
71.29644789583912,40.94603914189593,43.64234129561183,16.052957157974646,64.26933034163426,6.972858045907359,52.796613930168355,wheat
76.03670594767257,46.329797125570465,36.82133486712233,16.95615594894474,50.71614006655287,7.299432203122818,51.82111291289003,wheat
106.83348459325633,34.69758947591192,22.68280907081301,17.962363237846063,57.98873995274235,6.91474724660084,70.56672425371876,wheat
109.74074464148042,42.15701531676454,31.948664518495775,16.748257003432983,46.67064386753657,7.067321936069309,55.95774405562277,wheat
91.8804490114525,31.27083654871193,44.534677531325045,17.504081264202753,67.41888428976746,6.856010111819282,44.223157300195524,wheat
101.11067730469034,46.20459324167836,39.543926189348625,16.850717816141973,60.94841860616612,7.541212206833894,84.17458100103212,wheat
77.38368174179516,46.563239859155,36.79635471535168,25.369391400106,54.272808038541726,6.765147181525436,96.84860728309414,wheat
85.28811573713706,48.414327327893325,31.4927366113398,13.447922269003207,63.630096069525266,6.236079304532478,53.900856447191565,wheat
91.34124913921043,48.68174500480174,42.36719717169537,14.361383958654267,47.76810646501386,7.720883987140732,50.80961616154997,wheat
69.88334911273198,37.28323633896164,33.23478385065719,24.12520905654525,64.01365056824667,7.274683596916743,52.262639749920254,wheat
77.88413157629871,41.96012315216695,23.685648837139645,14.37487523402676,52.70833009882111,6.229097156992271,78.51677843357803,wheat
95.25140982620965,31.74829078692153,32.02807754407874,22.51537912428472,63.69975322381117,7.4671315731937575,71.37684432194249,wheat
101.02785413199304,36.01882678035674,29.020264035437883,12.821689222684821,56.68711348571429,6.7057080403477975,56.86489814900185,wheat
97.58903546153908,37.84616930279117,26.82010825364589,12.094245293607921,55.970542545048716,6.545336331907143,65.8490988938678,wheat
71.79986313102764,49.07888724549751,43.250083683867935,17.966909644622202,61.07496058352081,7.560910097892071,109.9180746133561,wheat
90.67582423649161,52.244486663496716,42.715206163891054,22.663223804921955,56.52328477682775,6.146077200763019,41.10638888080937,wheat
83.86003166414623,42.35786333836545,30.18405969657431,19.090677620661832,58.80406758261068,7.505903473858847,47.60599722835837,wheat
71.25888330527727,49.825124473990755,41.19592168059137,25.917187417933885,66.8228004096771,7.601818212730196,62.00435598409334,wheat
80.08308170046882,36.70212762051378,35.15748495481789,25.020885667312612,53.61602216279044,7.00260320738661,60.740974131743954,wheat
68.48999868863538,34.879638245466396,21.44863361345325,25.18869636814812,55.071990212690736,7.501417605603795,87.69306308827838,wheat
69.59605807055426,34.3865561644772,40.29970503776362,14.235387369912598,67.83212959254939,6.252099728441083,87.43960301181286,wheat
100.72369380154669,35.881409710391125,26.905184086414152,25.432302178227225,51.61494013365396,6.773922689820086,70.27609152696563,wheat
72.65173749648417,49.39477716092726,39.29623358072888,16.05308822758057,65.87814477701835,6.383534881918204,40.3014042967375,wheat
88.55836810278706,54.85194431130947,20.966107745672115,13.32796917933537,57.972866062177104,7.457893325600767,46.232940355253724,wheat
79.76173268794471,48.67689501574716,29.28858021015904,13.021382727610224,49.88739568491468,6.738087816446989,73.55919523641238,wheat
103.0907208908007,46.05631046419984,37.26004886288754,25.72779474457451,55.296086007524345,6.726037925848431,104.63428774080685,wheat
